City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
591,Nyurba,63.2842,118.3319,36.1,71,100,11.54,RU,2021-09-26 16:24:35
592,Kudahuvadhoo,2.6708,72.8944,80.96,76,100,15.46,MV,2021-09-26 16:24:36
593,Madimba,-10.4,40.3333,75.36,77,7,7.25,TZ,2021-09-26 16:24:36
594,Malakal,9.5334,31.6605,74.12,85,51,2.35,SS,2021-09-26 16:24:36
595,Bayburt,40.2589,40.2278,53.74,44,0,0.49,TR,2021-09-26 16:23:23
596,Marystown,47.1666,-55.1483,58.86,100,99,5.99,CA,2021-09-26 16:24:37
597,Tarakan,3.3,117.6333,80.1,89,20,3.44,ID,2021-09-26 16:24:37
598,Sokoto,13.0609,5.239,96.82,23,69,8.86,NG,2021-09-26 16:24:37
599,Alappuzha,9.49,76.3264,80.37,83,100,8.63,IN,2021-09-26 16:24:38
600,Cabra,37.4725,-4.4421,87.24,28,90,6.46,ES,2021-09-26 16:24:38
601,Chiredzi,-21.05,31.6667,80.92,19,0,7.56,ZW,2021-09-26 16:24:39
602,Goure,13.9835,10.2704,97.02,11,3,11.34,NE,2021-09-26 16:24:39
603,Aksum,14.1245,38.7244,60.17,81,35,5.61,ET,2021-09-26 16:24:39
604,Tingo Maria,-9.2895,-76.0088,88.07,45,41,2.73,PE,2021-09-26 16:24:40
605,Lipin Bor,60.2622,37.9763,46.9,94,100,8.12,RU,2021-09-26 16:24:41
606,Dungarpur,23.8333,73.7167,79.66,79,76,4.0,IN,2021-09-26 16:24:41
607,Christchurch,-43.5333,172.6333,40.03,88,75,2.3,NZ,2021-09-26 16:24:41
608,Camana,-16.6228,-72.7111,65.23,73,89,8.88,PE,2021-09-26 16:24:41
609,Beloha,-25.1667,45.05,74.98,61,0,10.78,MG,2021-09-26 16:24:42
610,Leeton,-34.5667,146.4,48.11,66,3,14.97,AU,2021-09-26 16:24:42
611,Kushima,31.4583,131.2333,71.46,92,36,7.07,JP,2021-09-26 16:24:43
612,San Antonio,29.4241,-98.4936,83.28,52,20,0.0,US,2021-09-26 16:20:53
613,Coffs Harbour,-30.3,153.1333,55.13,91,90,5.75,AU,2021-09-26 16:23:45
614,Bac Lieu,9.285,105.7244,80.22,84,100,7.63,VN,2021-09-26 16:24:43
615,Virginia Beach,36.8529,-75.978,75.25,48,20,17.27,US,2021-09-26 16:20:03
616,Port-Cartier,50.0334,-66.8654,57.42,98,100,14.7,CA,2021-09-26 16:24:44
617,Nizhniy Kuranakh,58.8353,125.4869,40.77,79,100,4.47,RU,2021-09-26 16:24:44
618,Yakeshi,49.2833,120.7333,50.07,93,82,11.59,CN,2021-09-26 16:24:44
619,Lengshuitan,26.4111,111.5956,82.0,63,50,2.15,CN,2021-09-26 16:24:44
620,Iqaluit,63.7506,-68.5145,37.13,74,75,18.99,CA,2021-09-26 16:24:45
621,Serov,59.6033,60.5787,38.88,60,100,8.03,RU,2021-09-26 16:24:45
622,Huarmey,-10.0681,-78.1522,68.27,74,76,9.73,PE,2021-09-26 16:24:46
623,Alofi,-19.0595,-169.9187,58.89,100,52,0.0,NU,2021-09-26 16:22:56
624,Breytovo,58.2993,37.8617,49.06,89,100,11.83,RU,2021-09-26 16:24:46
625,Mwinilunga,-11.7358,24.4293,81.88,19,96,2.53,ZM,2021-09-26 16:24:48
626,Lensk,60.7253,114.9278,34.99,98,100,8.72,RU,2021-09-26 16:24:48
627,Tambacounda,13.7539,-13.7586,91.45,55,0,5.75,SN,2021-09-26 16:24:49
628,Kenai,60.5544,-151.2583,37.15,100,1,0.0,US,2021-09-26 16:24:49
629,Spencer,43.1414,-95.1444,74.77,48,1,9.22,US,2021-09-26 16:24:49
630,Maple Creek,49.9168,-109.4848,69.85,35,100,13.8,CA,2021-09-26 16:24:50
631,Ayagoz,47.9714,80.4392,41.92,53,100,17.18,KZ,2021-09-26 16:24:50
632,Aquiraz,-3.9014,-38.3911,90.21,52,9,17.0,BR,2021-09-26 16:24:51
633,Palmer,42.1584,-72.3287,72.28,47,20,1.99,US,2021-09-26 16:24:51
634,Gazojak,41.1875,61.4036,61.21,67,44,24.65,TM,2021-09-26 16:24:51
635,Muros,42.7762,-9.0603,69.24,86,100,14.45,ES,2021-09-26 16:24:52
636,Grandview,38.8858,-94.533,82.56,47,1,5.99,US,2021-09-26 16:24:52
637,Grand Gaube,-20.0064,57.6608,72.0,89,6,3.0,MU,2021-09-26 16:24:52
638,Atambua,-9.1061,124.8925,72.37,85,65,4.07,ID,2021-09-26 16:24:53
639,Kollam,8.8833,76.6,76.87,85,100,9.75,IN,2021-09-26 16:24:35
640,Roald,62.5833,6.1333,69.17,72,0,9.22,NO,2021-09-26 16:24:53
641,Makat,47.6469,53.3463,62.67,48,100,15.37,KZ,2021-09-26 16:24:53
642,Kutum,14.2,24.6667,77.7,52,79,12.62,SD,2021-09-26 16:24:54
643,Rudnogorsk,57.2639,103.7519,33.66,99,100,3.13,RU,2021-09-26 16:24:54
644,Fengcheng,40.4536,124.0717,63.19,86,100,1.81,CN,2021-09-26 16:24:55
645,Sobolevo,54.4299,31.8996,47.23,87,66,12.44,RU,2021-09-26 16:24:55
646,Karpogory,64.0019,44.4451,45.54,96,100,3.89,RU,2021-09-26 16:24:56
647,Talaya,61.3833,152.75,26.01,95,89,4.05,RU,2021-09-26 16:24:56
648,Puerto Escondido,15.85,-97.0667,86.05,61,56,3.27,MX,2021-09-26 16:24:56
649,Gouyave,12.1646,-61.7296,79.57,83,75,0.0,GD,2021-09-26 16:24:56
650,Poya,-21.35,165.15,69.22,64,94,3.33,NC,2021-09-26 16:24:57
651,Redding,40.5865,-122.3917,69.66,56,1,1.01,US,2021-09-26 16:23:02
652,Port Maria,18.3685,-76.8895,91.36,80,2,6.73,JM,2021-09-26 16:24:57
653,Kalispell,48.1958,-114.3129,66.61,72,1,3.44,US,2021-09-26 16:24:58
654,Lancaster,40.2504,-76.2499,69.94,53,1,5.01,US,2021-09-26 16:24:59
655,San Lawrenz,36.0553,14.204,78.85,69,100,4.0,MT,2021-09-26 16:24:59
656,Zhangjiakou,40.81,114.8794,57.25,93,76,0.16,CN,2021-09-26 16:25:00
657,Husavik,66.0449,-17.3389,42.71,98,100,27.69,IS,2021-09-26 16:25:00
658,Ruston,32.5232,-92.6379,80.29,47,1,3.44,US,2021-09-26 16:25:03
659,Sahuaripa,29.05,-109.2333,82.27,48,73,0.13,MX,2021-09-26 16:25:04
660,Karasjok,69.4719,25.5112,48.31,80,100,16.73,NO,2021-09-26 16:25:04
661,Salamiyah,35.0113,37.0532,78.85,22,1,7.63,SY,2021-09-26 16:25:04
662,Kibara,-2.15,33.45,75.54,62,5,8.39,TZ,2021-09-26 16:25:05
663,Weihai,37.5017,122.1136,68.0,90,100,10.63,CN,2021-09-26 16:25:05
664,Nhulunbuy,-12.2333,136.7667,75.81,94,52,5.75,AU,2021-09-26 16:25:05
665,Najran,17.4924,44.1277,86.65,16,12,11.88,SA,2021-09-26 16:25:06
666,Coos Bay,43.3665,-124.2179,59.31,72,90,12.66,US,2021-09-26 16:21:11
667,Fiche,9.8,38.7333,52.41,81,92,3.36,ET,2021-09-26 16:25:06
668,Santa Lucia,27.9117,-15.5407,71.76,69,20,18.41,ES,2021-09-26 16:25:07
669,Tari,12.4086,4.4914,95.86,31,53,4.63,NG,2021-09-26 16:25:07
670,Key West,24.5557,-81.7826,91.4,60,20,8.05,US,2021-09-26 16:20:35
671,Nouakchott,18.0858,-15.9785,84.13,68,97,9.62,MR,2021-09-26 16:25:08
672,Manavalakurichi,8.1333,77.3,77.09,82,100,14.56,IN,2021-09-26 16:25:08
673,Glens Falls,43.3095,-73.644,70.16,51,75,1.01,US,2021-09-26 16:25:08
674,Awbari,26.5921,12.7805,87.85,17,0,13.71,LY,2021-09-26 16:25:09
675,Kawalu,-7.3817,108.2082,73.24,97,99,1.99,ID,2021-09-26 16:25:10
676,Merzifon,40.8733,35.4631,62.06,59,20,13.8,TR,2021-09-26 16:25:10
677,Ust-Ilimsk,58.0006,102.6619,34.99,98,100,6.26,RU,2021-09-26 16:25:11
678,Golden,39.7555,-105.2211,82.71,24,20,1.99,US,2021-09-26 16:25:11
679,Bay City,43.5945,-83.8889,66.76,67,75,6.91,US,2021-09-26 16:25:11
680,Dowa,-13.654,33.9375,69.51,41,72,2.86,MW,2021-09-26 16:25:12
681,Kupang,-10.1667,123.5833,77.59,78,40,9.57,ID,2021-09-26 16:25:12
682,Kaduy,59.2,37.15,50.04,94,100,6.33,RU,2021-09-26 16:25:12
683,Bichena,10.45,38.2,53.73,84,51,4.07,ET,2021-09-26 16:25:13
